source_path	source_id	root_or_group_id	date	cwd_or_worktree	relevance	disposition	topics	evidence_surface	execution_lifecycle	current_owner	duplicate_key	confidence	reason
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/prefix-denoising-sft/draft.md	doc-63b948f2bd1420a8	content:6f35ea3f167eeb46f1c92893b82c988f1866b27d14993c8dfcab3aa4ec4f9c6e	2026-08-14	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;draft	research-note	historical	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:6f35ea3f167eeb46f1c92893b82c988f1866b27d14993c8dfcab3aa4ec4f9c6e	medium	byte-identical to representative /data/CoordExp/research/ideas/prefix-denoising-sft/draft.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/prefix-denoising-sft/experiments/2026-06-14-launch-health-and-branch-isolation/unit.md	doc-17aea064aaca52f6	content:604e4b6e921dab7a396eeca6ce1df6a3c5d4df48eec6e92fd1f87f4783be9ce8	2026-06-14	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	retired/historical	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:604e4b6e921dab7a396eeca6ce1df6a3c5d4df48eec6e92fd1f87f4783be9ce8	medium	byte-identical to representative /data/CoordExp/research/ideas/prefix-denoising-sft/experiments/2026-06-14-launch-health-and-branch-isolation/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/prefix-denoising-sft/experiments/2026-06-16-axis-sort-negative-result/unit.md	doc-11ddb80f8764b3f4	content:21e678d0a5a6c80d8528ba5a9b49618537583850341d39dca91a9efe435a4d34	2026-06-16	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:21e678d0a5a6c80d8528ba5a9b49618537583850341d39dca91a9efe435a4d34	medium	byte-identical to representative /data/CoordExp/research/ideas/prefix-denoising-sft/experiments/2026-06-16-axis-sort-negative-result/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/prefix-denoising-sft/experiments/2026-06-17-inert-objective-root-cause/unit.md	doc-3bb2b52fd521d749	content:690e33d34b12134b0aa79a0759be34b36e87de3747014ac1e1e24050e742bb7e	2026-06-17	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:690e33d34b12134b0aa79a0759be34b36e87de3747014ac1e1e24050e742bb7e	medium	byte-identical to representative /data/CoordExp/research/ideas/prefix-denoising-sft/experiments/2026-06-17-inert-objective-root-cause/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/prefix-denoising-sft/experiments/index.md	doc-c2c149d2632f1043	content:c1e7ac6a71c672514b9a3bfa99d449c544fbeec18c8ee1b2057681c93df761fb	2026-08-14	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;index	router/synthesis,unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:c1e7ac6a71c672514b9a3bfa99d449c544fbeec18c8ee1b2057681c93df761fb	medium	byte-identical to representative /data/CoordExp/research/ideas/prefix-denoising-sft/experiments/index.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/prefix-denoising-sft/implementation.md	doc-b9928bb33e1e710d	content:7d71584ff9e3d288cf67fe394784184140ec5294c643ad1a81ff114a0b91b718	2026-08-14	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;implementation	research-note	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:7d71584ff9e3d288cf67fe394784184140ec5294c643ad1a81ff114a0b91b718	medium	byte-identical to representative /data/CoordExp/research/ideas/prefix-denoising-sft/implementation.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/prefix-denoising-sft/index.md	doc-cfe3544464e751da	content:3c590a102afbceeae69f2a837d64e71eeae0437fb6c19c8a2493cd9840638918	2026-08-14	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;index	router/synthesis	historical	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:3c590a102afbceeae69f2a837d64e71eeae0437fb6c19c8a2493cd9840638918	medium	byte-identical to representative /data/CoordExp/research/ideas/prefix-denoising-sft/index.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/prefix-denoising-sft/overview.md	doc-fa945e6487ae4d76	content:2c2c179bc06136eb303a4a99c0b5f5b22b952efead8b61f909d92bcbc10cad6d	2026-08-14	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;overview	router/synthesis	retired/historical	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:2c2c179bc06136eb303a4a99c0b5f5b22b952efead8b61f909d92bcbc10cad6d	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/prefix-denoising-sft/overview.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiment-plan.md	doc-feb1e431ac66a694	content:cedca8cce96402bb97e52432c0e4ba740d687e4239935a8f8a2311d85bb0f6f9	2026-08-14	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;experiment-plan	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:cedca8cce96402bb97e52432c0e4ba740d687e4239935a8f8a2311d85bb0f6f9	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiment-plan.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-05-predicted-ledger-human-annotation-ablation/unit.md	doc-0d3f0bf207a0c2c2	content:d62505accb12fa52b1211ccfe4187d4ba504672dd7e921b47b933d40f429838e	2026-07-05	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	invalid	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:d62505accb12fa52b1211ccfe4187d4ba504672dd7e921b47b933d40f429838e	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-05-predicted-ledger-human-annotation-ablation/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-08-pvci-step0-preparation-results/unit.md	doc-ebc6f795cea984bb	content:0481f8a2f90f9786f5be2a5cb5796cc7fbfd20261072d21761904e1544817cb6	2026-07-08	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:0481f8a2f90f9786f5be2a5cb5796cc7fbfd20261072d21761904e1544817cb6	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-08-pvci-step0-preparation-results/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-08-pvci-step1-precommit-probes/unit.md	doc-87bc72a38d457011	content:886daa779796eb78862f598205f05dcc424aa184ad49274e89a627682ba0d0d6	2026-07-08	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:886daa779796eb78862f598205f05dcc424aa184ad49274e89a627682ba0d0d6	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-08-pvci-step1-precommit-probes/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-08-pvci-step2-anticopy-snap-radius-results/unit.md	doc-7e839cf83f039ad1	content:76c5b470ae00f0d2f24bf5f1c07d4172aaa0561a13cda636fe681e150a7b9264	2026-07-08	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:76c5b470ae00f0d2f24bf5f1c07d4172aaa0561a13cda636fe681e150a7b9264	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-08-pvci-step2-anticopy-snap-radius-results/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-08-pvci-step2-e0-snap-radius-calibration/unit.md	doc-6020e721e6079137	content:5523b60e4aab9d305119608a78c51c44e0ad79dc5d73a60c3900c62171563b41	2026-07-08	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:5523b60e4aab9d305119608a78c51c44e0ad79dc5d73a60c3900c62171563b41	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-08-pvci-step2-e0-snap-radius-calibration/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-08-pvci-step2-snap-radius-build-probe-plan/unit.md	doc-d4b4e2e0d501c1f7	content:c4aeff3a4723abc9e62110b39d98e6ed881713ba17af0c49fb0d938dd841d305	2026-07-08	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	retired/historical	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:c4aeff3a4723abc9e62110b39d98e6ed881713ba17af0c49fb0d938dd841d305	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-08-pvci-step2-snap-radius-build-probe-plan/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-corrupted-wrong-object-row-binding/unit.md	doc-c89177f0a611cefb	content:a4ba719329157c83933433972763909d5fe637ace0aaa0d2b2784b430b168d89	2026-07-09	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:a4ba719329157c83933433972763909d5fe637ace0aaa0d2b2784b430b168d89	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-corrupted-wrong-object-row-binding/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-cross-image-delta-transfer/unit.md	doc-bd3b713504d193e4	content:e9c3ed31a487b15c6cae925838ed2ba6797a567f3be278c441eda739c3ea30f9	2026-07-09	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:e9c3ed31a487b15c6cae925838ed2ba6797a567f3be278c441eda739c3ea30f9	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-cross-image-delta-transfer/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-feature-replay-cursor/unit.md	doc-783251873fea5d17	content:52ef6e52241132d6d7aa5212e33831df3da4f624156cf21242a417293e08c38b	2026-07-09	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:52ef6e52241132d6d7aa5212e33831df3da4f624156cf21242a417293e08c38b	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-feature-replay-cursor/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-feature-store-delta-cursor/unit.md	doc-9adfa4e8246c3d87	content:20357da1536ee1aeeb2fdcc0850cbf5f1e33e71e079f2d26a178885a85178ef4	2026-07-09	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:20357da1536ee1aeeb2fdcc0850cbf5f1e33e71e079f2d26a178885a85178ef4	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-feature-store-delta-cursor/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-identity-conflict/unit.md	doc-a0e12a98ce84b9ca	content:e4ea7a96dcae69dfb48f4691829acd860ebf4334a7bd127084ceb1f06735a283	2026-07-09	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:e4ea7a96dcae69dfb48f4691829acd860ebf4334a7bd127084ceb1f06735a283	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-identity-conflict/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-image-embed-spatial-localization/unit.md	doc-d9cdcfdebc93efcd	content:6f81dc3eb5045e58891d096f647a57bee13d3732c39c942cd3db1dbfe4094d0e	2026-07-09	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:6f81dc3eb5045e58891d096f647a57bee13d3732c39c942cd3db1dbfe4094d0e	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-image-embed-spatial-localization/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-layer-boundary-residual-decomposition/unit.md	doc-5966d88248998c74	content:2a45ca0ad8b598b105d1e8f2ed5194236ffc67cdad5f5634fa93ec5c6f7be415	2026-07-09	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	planned	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:2a45ca0ad8b598b105d1e8f2ed5194236ffc67cdad5f5634fa93ec5c6f7be415	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-layer-boundary-residual-decomposition/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-local-visual-delta-cursor/unit.md	doc-32d1255122249bbb	content:9b9d64680b7d97c38db330473a471625dbf1f4072d796a54e98f8fe1a97f08eb	2026-07-09	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:9b9d64680b7d97c38db330473a471625dbf1f4072d796a54e98f8fe1a97f08eb	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-local-visual-delta-cursor/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-post-scatter-image-token-equivalence/unit.md	doc-3c35654210e32aaa	content:1277acd8dca4a40038b336025ad772a84805b4ae3f7e6cf9acdaed7fa3a9287b	2026-07-09	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:1277acd8dca4a40038b336025ad772a84805b4ae3f7e6cf9acdaed7fa3a9287b	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-post-scatter-image-token-equivalence/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-post-scatter-layer-onset/unit.md	doc-5812971252cfc7cf	content:2097c4c6a47c0fb19671f7da556d92cef4180350ffb434e1a75f154bf52b305c	2026-07-09	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:2097c4c6a47c0fb19671f7da556d92cef4180350ffb434e1a75f154bf52b305c	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-post-scatter-layer-onset/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-region-split-visual-delta-cursor/unit.md	doc-53c27c788efb095b	content:bff801fc98b2b15cc8b9ed36d4ac84d201856f74bb94900e7c498642a5b6fdb8	2026-07-09	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:bff801fc98b2b15cc8b9ed36d4ac84d201856f74bb94900e7c498642a5b6fdb8	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-region-split-visual-delta-cursor/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-residual-patch-causal-sufficiency/unit.md	doc-adb78b7e4d728477	content:cc75268e08692796bf38f5c846b421ed02e826babd02bea30fad7d6f7c22c418	2026-07-09	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	planned	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:cc75268e08692796bf38f5c846b421ed02e826babd02bea30fad7d6f7c22c418	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-residual-patch-causal-sufficiency/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-same-object-aug-delta-bridge/unit.md	doc-47a44fef6496cdda	content:b63ac5a0c3a38f9d46f426d3883d3ca234ce1c34509a8bea81de6329598555b1	2026-07-09	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:b63ac5a0c3a38f9d46f426d3883d3ca234ce1c34509a8bea81de6329598555b1	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-same-object-aug-delta-bridge/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-sublayer-patch-route-split/unit.md	doc-879c9621d1028672	content:4e85ace81f6b1d34bc1f385fcd03ef0de3252b16724727dcbf59be28f2d98b39	2026-07-09	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	planned	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:4e85ace81f6b1d34bc1f385fcd03ef0de3252b16724727dcbf59be28f2d98b39	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-sublayer-patch-route-split/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-visual-feature-component-localization/unit.md	doc-81036f6e9b23447c	content:e2434fb2519978d2b40f00fd062a4ed5fe59cf5caccc4e5fc5b43fb25b6a1957	2026-07-09	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:e2434fb2519978d2b40f00fd062a4ed5fe59cf5caccc4e5fc5b43fb25b6a1957	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-visual-feature-component-localization/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-10-pvci-endogenous-boundary-state-synthesis/unit.md	doc-89451bd7a39c5fc8	content:f86dc3eeeb293cec66fb2b745d89519d045a30c9cd4cf47339510ef1f53c6456	2026-07-10	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	planned	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:f86dc3eeeb293cec66fb2b745d89519d045a30c9cd4cf47339510ef1f53c6456	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-10-pvci-endogenous-boundary-state-synthesis/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-10-pvci-native-commit-to-uncovered-redistribution/unit.md	doc-5d7fad2b42986263	content:b8125abe3d5b7ea88d0287656a16ea171be0be2048fe38a273458e5e0038fb4e	2026-07-10	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	planned	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:b8125abe3d5b7ea88d0287656a16ea171be0be2048fe38a273458e5e0038fb4e	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-10-pvci-native-commit-to-uncovered-redistribution/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-10-pvci-row-trajectory-causal-persistence/unit.md	doc-a1ffce8c43114817	content:bae4e228adcd70bc89c4e0b945e384b3fcc1e18e90073adc28fd62e8a120dc6a	2026-07-10	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	planned	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:bae4e228adcd70bc89c4e0b945e384b3fcc1e18e90073adc28fd62e8a120dc6a	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-10-pvci-row-trajectory-causal-persistence/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-10-pvci-sequential-control-variable-causal-schedule/unit.md	doc-3feeb86ba6b2f8ab	content:31af8535ccf13613a5fe40bfa75ca8b95cce73c6f67a730706e72eff54cf374c	2026-07-10	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;unit	unit/protocol	planned	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:31af8535ccf13613a5fe40bfa75ca8b95cce73c6f67a730706e72eff54cf374c	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-10-pvci-sequential-control-variable-causal-schedule/unit.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-11-pvci-causal-proposal-bridge/heldout-representation-results-2026-07-12.md	doc-ae382db5ce6ce36b	content:3eff35f38e6a735c18b04b1194d222b6ab3faf5ac47bd897283ca53491022978	2026-07-11	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;heldout-representation-results-2026-07-12	executed-result,unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:3eff35f38e6a735c18b04b1194d222b6ab3faf5ac47bd897283ca53491022978	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-11-pvci-causal-proposal-bridge/heldout-representation-results-2026-07-12.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-11-pvci-causal-proposal-bridge/implementation-plan.md	doc-ee3d858700b01c35	content:3a12e10552cfe5f9b5c7a2ab76e347e74910a17e285da9e08f467f69e07d8c99	2026-07-11	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;implementation-plan	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:3a12e10552cfe5f9b5c7a2ab76e347e74910a17e285da9e08f467f69e07d8c99	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-11-pvci-causal-proposal-bridge/implementation-plan.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-11-pvci-causal-proposal-bridge/own-prefix-behavior-evaluator-contract.md	doc-05155c3fd4f1625c	content:579d8fa5e909968a95e2d14676b042911c8d1ce4c8ec9e56c434ff3336740940	2026-07-11	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;own-prefix-behavior-evaluator-contract	unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:579d8fa5e909968a95e2d14676b042911c8d1ce4c8ec9e56c434ff3336740940	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-11-pvci-causal-proposal-bridge/own-prefix-behavior-evaluator-contract.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-11-pvci-causal-proposal-bridge/own-prefix-causal-behavior-results-2026-07-12.md	doc-43fd06d596c538d0	content:30f8a34269adfb130c3cd932549665a5f899f5af043d9d7a522caff8b780c925	2026-07-11	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;own-prefix-causal-behavior-results-2026-07-12	executed-result,unit/protocol	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:30f8a34269adfb130c3cd932549665a5f899f5af043d9d7a522caff8b780c925	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-11-pvci-causal-proposal-bridge/own-prefix-causal-behavior-results-2026-07-12.md
/data/CoordExp/.worktrees/rp-crossover-runtime/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-11-pvci-causal-proposal-bridge/representation-readiness-audit-2026-07-11.md	doc-f4436b852ad8f0fa	content:6c30c7e76381d3fb897d6ba9b63ad7ee29fbc6f175bf315e4ceeb28c000967d9	2026-07-11	rp-crossover-runtime	medium	duplicate	rp-crossover-runtime;representation-readiness-audit-2026-07-11	unit/protocol,review/audit	executed	rp-crossover-runtime branch research surface; ownership requires reconciliation	sha256:6c30c7e76381d3fb897d6ba9b63ad7ee29fbc6f175bf315e4ceeb28c000967d9	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-11-pvci-causal-proposal-bridge/representation-readiness-audit-2026-07-11.md
